Ausgabe,Datum,Locales?,Neues aus Köln?,Wochentag
1917_6_15_440746.txt,1917-06-15,0,1,4
1917_6_20_440752.txt,1917-06-20,0,1,2
1917_6_22_440754.txt,1917-06-22,0,1,4
1917_6_23_440755.txt,1917-06-23,0,1,5
1917_6_27_440760.txt,1917-06-27,0,1,2
1917_7_2_440766.txt,1917-07-02,0,1,0
1917_7_5_440769.txt,1917-07-05,0,1,3
1917_7_10_440775.txt,1917-07-10,0,1,1
1917_7_11_440776.txt,1917-07-11,0,1,2
1917_7_18_440784.txt,1917-07-18,0,1,2
1917_7_24_440791.txt,1917-07-24,0,1,1
1917_7_25_440792.txt,1917-07-25,0,1,2
1917_7_27_440794.txt,1917-07-27,0,1,4
1917_8_6_440806.txt,1917-08-06,0,1,0
1917_8_10_440810.txt,1917-08-10,0,1,4
1917_8_11_440811.txt,1917-08-11,0,1,5
1917_8_21_440823.txt,1917-08-21,0,1,1
1917_8_25_440827.txt,1917-08-25,0,1,5
1917_8_27_440830.txt,1917-08-27,0,1,0
1917_8_30_440833.txt,1917-08-30,0,1,3
1917_9_1_440835.txt,1917-09-01,0,1,5
1917_9_4_440839.txt,1917-09-04,0,1,1
1917_9_11_440848.txt,1917-09-11,0,1,1
